key,sender,senderID,senderPlace,senderPlaceID,senderDate,addressee,addresseeID,addresseePlace,addresseePlaceID,addresseeDate,note,edition,page,source,sourceID,provenance,extent
1,Carl Philipp Emanuel Bach,118505505,Leipzig,http://www.geonames.org/2879139,1733-08-19,Rat der Stadt Naumburg,4041445-0,Naumburg,http://www.geonames.org/2866906,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
2,,,Leipzig,http://www.geonames.org/2879139,1734-01-20,Bach: Albumblatt,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
3,,,Hamburg,http://www.geonames.org/2911298,1751-06-15,Mattheson: Auszug aus seiner Autobiographie,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
4,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,1751-08-29,Johann Peter Uz,118625756,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
5,Karl Wilhelm Ramler,119059614,Berlin,http://www.geonames.org/2950159,1753-10-28,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
6,Bentz für den Stadtrat von Zittau,,Zittau,http://www.geonames.org/2804008,[1753-11-05..],Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
7,Carl Philipp Emanuel Bach,118505505,Potsdam,http://www.geonames.org/2852458,1753-11?,Rat der Stadt Zittau,4067897-0,Zittau,http://www.geonames.org/2804008,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
8,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,[..1753-12-17],Rat der Stadt Zittau,4067897-0,Zittau,http://www.geonames.org/2804008,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
9,Bentz für den Stadtrat von Zittau,,Zittau,http://www.geonames.org/2804008,[1753-12-21..],Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
10,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,1754-01-30,Johann Peter Uz,118625756,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
11,,,Eisenach,http://www.geonames.org/2931574,1754-06-24,Taufbucheintrag für J.C.Ph.Bach,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
12,Karl Wilhelm Ramler,119059614,Berlin,http://www.geonames.org/2950159,1755-12-05,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
13,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,1756-06-14,Karl Wilhelm Ramler,119059614,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
14,Karl Wilhelm Ramler,119059614,Berlin,http://www.geonames.org/2950159,1756-11-17,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
15,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,1756-12-29,Georg Philipp Telemann,11862119X,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
16,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,1757-01-24,Michael Gabriel Fredersdorf,118535129,,,,Quittung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
17,Karl Wilhelm Ramler,119059614,Berlin,http://www.geonames.org/2950159,1757-12-11,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
18,Christian Fürchtegott Gellert,118538322,Bonau,http://www.geonames.org/2946495,1758-03-09,Ernst Samuel Jacob Borchward,135556198,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
19,Christian Fürchtegott Gellert,118538322,Bonau,http://www.geonames.org/2946495,1758-03-22,Moritz von Brühl,116747749,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
20,Christian Fürchtegott Gellert,118538322,Bonau,http://www.geonames.org/2946495,1758-03-25,Johanna Wilhelmine Biehle,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
21,Moritz von Brühl,116747749,Paris,http://www.geonames.org/2988507,1758-06-06,Christian Fürchtegott Gellert,118538322,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
22,Gotthold Ephraim Lessing,118572121,Berlin,http://www.geonames.org/2950159,1758-07-08,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
23,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,1758-08-16,Johann Peter Uz,118625756,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
24,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,1758-08-16,Gotthold Ephraim Lessing,118572121,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
25,Gotthold Ephraim Lessing,118572121,Berlin,http://www.geonames.org/2950159,1758-09-05,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
26,Gotthold Ephraim Lessing,118572121,Berlin,http://www.geonames.org/2950159,1758-10-19,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
27,Karl Wilhelm Ramler,119059614,Berlin,http://www.geonames.org/2950159,1758-12-09,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
28,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,1758-12-11,Karl Wilhelm Ramler,119059614,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
29,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,1759-03-25,Johann Peter Uz,118625756,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
30,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,1759-07-05,Georg Philipp Telemann,11862119X,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
31,Karl Wilhelm Ramler,119059614,Berlin,http://www.geonames.org/2950159,1759-07-28,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
32,,,Leipzig,http://www.geonames.org/2879139,1761-06-10,Breitkopf: Überweisung an Bach,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
33,,,Berlin,http://www.geonames.org/2950159,1761-11-21,Bach: Quittung für Breitkopf,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
34,Anna Luise Karsch,118560328,Berlin,http://www.geonames.org/2950159,1762-03-07,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
35,Anna Luise Karsch,118560328,Berlin,http://www.geonames.org/2950159,1763-02-24,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
36,Anna Luise Karsch,118560328,Berlin,http://www.geonames.org/2950159,1764-12-28/1765-01-01,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
37,Carl Philipp Emanuel Bach,118505505,[Berlin],http://www.geonames.org/2950159,1765?,Christoph Gottlieb von Murr,11906362X,Nürnberg,http://www.geonames.org/2861650,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
38,Carl Philipp Emanuel Bach,118505505,Potsdam,http://www.geonames.org/2852458,1765-10-12,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-Bnu Autogr,DE-611-HS-2707759,,
39,Carl Philipp Emanuel Bach,118505505,Potsdam,http://www.geonames.org/2852458,1765-10-27,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
40,Carl Philipp Emanuel Bach,118505505,Potsdam,http://www.geonames.org/2852458,1765-10-30,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
41,Carl Philipp Emanuel Bach,118505505,Potsdam,http://www.geonames.org/2852458,1765-11-06,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
42,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,1766-02-14,einen Hauptmann,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
43,Matthias Claudius,118521098,Reinfeld,http://www.geonames.org/2848811,1766-09-22,Gottlob Friedrich Ernst Schönborn,116863919,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
44,Georg Michael Telemann,100624944,Hamburg,http://www.geonames.org/2911298,1767,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
45,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,1767-07-11,Georg Michael Telemann,100624944,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-LEb Kulukundis I.3,,,
46,,,Berlin,http://www.geonames.org/2950159,1767-09-10,Bach: Albumblatt,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
47,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,1767-09-28,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,"D-B Mus.ep. Bach, K. P. E. 1",DE-611-HS-1716900,,
48,Collegium scholarchale,,Hamburg,http://www.geonames.org/2911298,1767-11-06,Franck,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
49,Collegium scholarchale,,Hamburg,http://www.geonames.org/2911298,1767-11-06,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
50,Collegium scholarchale,,Hamburg,http://www.geonames.org/2911298,1767-11-06,König Friedrich II.,118535749,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
51,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,1767-11-13,Hans Jacob Faber,116357088,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
52,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,1767-11-13,Collegium scholarchale,,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
53,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,1767-11-14,Georg Michael Telemann,100624944,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-LEb Kulukundis I.3,,,
54,Julius Gustav Alberti,116276738,Hamburg,http://www.geonames.org/2911298,1767-12-04,Friedrich Gottlieb Klopstock,118563386,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
55,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,1767-12-05,Friedrich Nicolai,118587668,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
56,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,1767-12-06,Georg Michael Telemann,100624944,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
57,Carl Philipp Emanuel Bach,118505505,Berlin,http://www.geonames.org/2950159,1768-01-29,Georg Michael Telemann,100624944,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
58,,,Hamburg,http://www.geonames.org/2911298,1768-04-10,Bach: Stammbuchblatt,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
59,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,1768-04-27,Friedrich Nicolai,118587668,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
60,Matthias Claudius,118521098,Reinfeld,http://www.geonames.org/2848811,1768-05-18,Gottlob Friedrich Ernst Schönborn,116863919,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
61,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1768-06-22,Georg Michael Telemann,100624944,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
62,Matthias Claudius,118521098,Hamburg,http://www.geonames.org/2911298,1768,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
63,Matthias Claudius,118521098,Hamburg,http://www.geonames.org/2911298,1768-07-18,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
64,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1768-07-19,Hauptkirche Sankt Michaelis,4684914-2,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
65,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1768-07?,Georg Michael Telemann,100624944,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-LEb Kulukundis I.3,,,
66,Matthias Claudius,118521098,Hamburg,http://www.geonames.org/2911298,1768?,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
67,,,Hamburg,http://www.geonames.org/2911298,1768-08-25,Bach: Rechnung für Einführung des Pastors Brandes,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
68,Matthias Claudius,118521098,Hamburg,http://www.geonames.org/2911298,1768-10?,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,"D-LEb Rara II, 762-L",,,
69,Matthias Claudius,118521098,Hamburg,http://www.geonames.org/2911298,1768-11-04,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
70,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1768-01-20,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
71,Georg Michael Telemann,100624944,Hamburg,http://www.geonames.org/2911298,1768?,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
72,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1768?,Georg Michael Telemann,100624944,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
73,Matthias Claudius,118521098,Hamburg,http://www.geonames.org/2911298,1769?,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
74,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1769-07-12,Hauptkirche Sankt Nikolai,365236-1,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
